-0.00456859	-0.00795117	0.00168464	
-0.0045713	-0.00794954	0.00168499	
-0.00111199	-0.004835	0.000100199	
-0.000199595	0.000735684	0.000189557	
-0.000199506	0.000735723	0.000189502	
-0.000199416	0.000735761	0.000189447	
-0.000199317	0.000735804	0.000189386	
-0.000199228	0.000735842	0.000189331	
-0.000199138	0.000735881	0.000189276	
-0.000199048	0.000735919	0.000189221	
-0.000198958	0.000735957	0.000189166	
-0.000198868	0.000735996	0.000189111	
-0.000198779	0.000736034	0.000189056	
-0.000198689	0.000736073	0.000189001	
-0.000198599	0.000736111	0.000188946	
-0.000198509	0.000736149	0.000188891	
-0.00019842	0.000736188	0.000188835	
-0.00019833	0.000736226	0.00018878	
-0.00019824	0.000736264	0.000188725	
-0.00019815	0.000736303	0.00018867	
-0.00019806	0.000736341	0.000188615	
-0.000197971	0.000736379	0.00018856	
-0.000197872	0.000736421	0.000188499	
-0.000197782	0.000736459	0.000188444	
-0.000197692	0.000736498	0.000188389	
-0.000197602	0.000736536	0.000188334	
-0.000197513	0.000736574	0.000188279	
-0.000197423	0.000736612	0.000188224	
-0.000197333	0.00073665	0.000188169	
-0.000197243	0.000736689	0.000188113	
-0.000197153	0.000736727	0.000188058	
-0.000197063	0.000736765	0.000188003	
-0.000196974	0.000736803	0.000187948	
-0.000196884	0.000736841	0.000187893	
-0.000196794	0.000736879	0.000187838	
-0.000196704	0.000736917	0.000187782	
-0.000196605	0.000736959	0.000187722	
-0.000196515	0.000736997	0.000187667	
-0.000196425	0.000737035	0.000187611	
-0.000196336	0.000737073	0.000187556	
-0.000196246	0.000737111	0.000187501	
-0.000196156	0.000737149	0.000187446	
-0.000196066	0.000737187	0.000187391	
-0.000195976	0.000737225	0.000187335	
-0.000195886	0.000737263	0.00018728	
-0.000195796	0.000737301	0.000187225	
-0.000195706	0.000737338	0.00018717	
-0.000195616	0.000737376	0.000187115	
-0.000195526	0.000737414	0.000187059	
-0.000195437	0.000737452	0.000187004	
-0.000195338	0.000737494	0.000186943	
-0.000195248	0.000737531	0.000186888	
-0.000195158	0.000737569	0.000186833	
-0.000195068	0.000737607	0.000186778	
-0.000194978	0.000737645	0.000186723	
-0.000194888	0.000737682	0.000186667	
-0.000194798	0.00073772	0.000186612	
-0.000194708	0.000737758	0.000186557	
-0.000194618	0.000737796	0.000186502	
-0.000194528	0.000737833	0.000186446	
-0.000194438	0.000737871	0.000186391	
-0.000194348	0.000737909	0.000186336	
-0.000194258	0.000737946	0.00018628	
-0.000194168	0.000737984	0.000186225	
-0.000194078	0.000738022	0.00018617	
-0.000193988	0.000738059	0.000186115	
-0.000193898	0.000738097	0.000186059	
-0.000193799	0.000738138	0.000185999	
-0.000193709	0.000738176	0.000185943	
-0.000193619	0.000738213	0.000185888	
-0.000193529	0.000738251	0.000185833	
-0.000193439	0.000738288	0.000185777	
-0.000193349	0.000738326	0.000185722	
-0.000193259	0.000738363	0.000185667	
0.00172023	-0.00029666	-0.000984884	
0.00172016	-0.000296913	-0.000984932	
0.00172009	-0.000297166	-0.000984981	
0.00172002	-0.000297419	-0.000985029	
0.00171995	-0.000297671	-0.000985078	
0.00171987	-0.000297924	-0.000985126	
0.0017198	-0.000298177	-0.000985174	
0.00171973	-0.00029843	-0.000985223	
0.00171966	-0.000298682	-0.000985271	
0.00171958	-0.00029896	-0.000985324	
0.00171951	-0.000299213	-0.000985373	
0.00171944	-0.000299466	-0.000985421	
0.00171937	-0.000299719	-0.000985469	
0.00171929	-0.000299971	-0.000985517	
0.00171922	-0.000300224	-0.000985566	
0.00171915	-0.000300477	-0.000985614	
0.00171908	-0.000300729	-0.000985662	
0.00171901	-0.000300982	-0.00098571	
0.00171893	-0.000301235	-0.000985758	
0.00171886	-0.000301487	-0.000985807	
0.00171879	-0.00030174	-0.000985855	
0.00171872	-0.000301993	-0.000985903	
0.00171865	-0.000302245	-0.000985951	
0.00171857	-0.000302498	-0.000985999	
0.0017185	-0.000302751	-0.000986047	
0.00171843	-0.000303003	-0.000986095	
0.00171836	-0.000303256	-0.000986143	
0.00171829	-0.000303509	-0.000986191	
0.00171821	-0.000303761	-0.000986239	
0.00171813	-0.000304039	-0.000986292	
0.00171806	-0.000304292	-0.00098634	
0.00171799	-0.000304545	-0.000986388	
0.00171792	-0.000304797	-0.000986436	
0.00171785	-0.00030505	-0.000986483	
0.00171777	-0.000305302	-0.000986531	
0.0017177	-0.000305555	-0.000986579	
0.00171763	-0.000305808	-0.000986627	
0.00171756	-0.00030606	-0.000986675	
0.00171748	-0.000306313	-0.000986723	
0.00171741	-0.000306565	-0.00098677	
0.00171734	-0.000306818	-0.000986818	
-1.2811	-0.0155913	-0.333793	
-0.527211	-0.111582	-0.0324825	
-0.0249425	-0.171013	0.15899	
0.128445	-0.146149	0.291809	
-0.124734	-0.0798981	0.344201	
-0.782494	-0.138561	0.274489	
-1.41403	-0.0607144	0.189483	
-1.7643	-0.0259229	0.097782	
-1.87425	-0.0675472	0.0583234	
-2.031	-0.0811207	-0.136735	
-2.16292	-0.107137	-0.272735	
-2.0012	-0.0563316	-0.185568	
-1.71412	-0.0304647	-0.0250207	
-1.46715	0.0190767	0.119507	
-1.07942	0.173944	0.266948	
-0.712243	0.213356	0.388611	
-0.645537	0.261958	0.356478	
-0.634924	0.253317	0.272575	
-0.791602	0.238069	0.0853898	
-1.03009	0.165509	-0.148885	
-1.52007	0.240724	-0.51635	
-1.1742	0.299501	-0.34092	
-0.964347	0.195994	-0.299977	
-0.733481	0.175836	-0.299572	
-0.341868	0.112606	-0.228621	
-0.0523851	0.0468868	-0.118302	
-0.0447431	0.0726003	-0.0954211	
-0.048445	0.0597895	-0.0692043	
-0.0345328	0.0353524	-0.0661475	
-0.065965	-0.023702	-0.0982498	
-0.169398	-0.0537642	-0.159192	
-0.187975	-0.0590249	-0.167752	
-0.0755742	-0.0817983	-0.092288	
-0.0159289	-0.0634236	-0.0525856	
0.0477095	-0.0659118	-0.0148303	
0.142805	-0.108075	0.0417521	
0.0978053	-0.0762442	0.0175447	
-0.154594	-0.0796654	-0.151689	
-0.0362252	-0.177499	-0.0622043	
-0.0525056	-0.17487	-0.0568517	
-0.0505739	-0.158312	-0.0533172	
-0.136325	-0.142822	-0.111929	
-0.0118466	-0.198171	-0.035004	
-0.0837522	-0.172927	-0.0780763	
-0.111598	-0.0959272	-0.0826299	
-0.00646979	-0.118261	-0.00763916	
0.0930913	-0.140047	0.0645747	
0.136781	-0.0993715	0.108159	
0.147685	-0.113436	0.114769	
0.178943	-0.110813	0.136803	
0.14936	-0.1189	0.11724	
0.103792	-0.105536	0.0839905	
0.0944147	-0.101001	0.073623	
0.0728866	-0.102165	0.0442436	
0.00788219	-0.0856663	-0.000954836	
-0.0149505	-0.0774308	-0.0197559	
-0.0125503	-0.0927238	-0.0238813	
-0.012777	-0.0816232	-0.0242426	
0.0435022	-0.0844822	0.0154122	
0.0770269	-0.0793868	0.0397007	
0.0978899	-0.0695325	0.0559905	
0.10842	-0.0718054	0.0628565	
0.118758	-0.0723605	0.0700042	
0.109104	-0.0676179	0.0639953	
0.0820568	-0.0619697	0.0461525	
0.0702058	-0.0639698	0.0380099	
0.0305892	-0.0486078	0.0127242	
0.0234746	-0.0578639	0.00620317	
-0.0144699	-0.0529651	-0.0187568	
-0.0319412	-0.0564045	-0.0314515	
-0.0520388	-0.0600022	-0.0460617	
-0.0733151	-0.0547388	-0.0604371	
-0.0742149	-0.0574242	-0.0614245	
-0.0789523	-0.0577808	-0.064736	
-0.0767652	-0.059065	-0.0635255	
-0.0722026	-0.0512747	-0.0590245	
-0.0707658	-0.0470531	-0.057174	
-0.0621293	-0.03842	-0.0497018	
-0.0417051	-0.0378282	-0.0346374	
-0.00929122	-0.0370141	-0.0121151	
0.00533522	-0.0487387	-0.00222855	
-0.0127544	-0.0411328	-0.0143088	
-0.0269617	-0.0352991	-0.0239198	
-0.0351741	-0.0312349	-0.0297488	
-0.0407451	-0.0228884	-0.0320815	
-0.0348508	-0.0103457	-0.0311132	
-0.0201191	-0.0065866	-0.0185096	
-0.00394841	-0.00495977	-0.00621385	
0.00700175	-0.00299857	0.00588317	
0.00619844	0.00634151	0.00696657	
0.014372	0.0111114	0.0133578	
0.00553515	0.0240172	0.00863726	
0.00741896	0.0426613	0.00777043	
-0.00329987	0.0420005	0.00654363	
-0.00887857	0.0489355	0.00298665	
-0.00778763	0.0541121	0.00371124	
0.00366883	0.0492619	0.0107224	
0.00782747	0.0482061	0.0124815	
0.0138427	0.0500803	0.0168533	
0.0204836	0.0539376	0.0220275	
0.0212403	0.0619767	0.0238127	
0.0224905	0.0687024	0.0257881	
0.0244319	0.0788572	0.0277179	
0.0261465	0.0846568	0.0297427	
0.0252292	0.087384	0.0295519	
0.00895193	0.0957624	0.0187605	
0.0091722	0.0924959	0.0183524	
0.0148942	0.0845834	0.0208577	
-0.00821778	0.0812143	0.00630404	
0.00523805	0.0715121	0.0139168	
0.00919183	0.0577041	0.0153347	
0.0100938	0.0525444	0.015179	
0.0188818	0.0483399	0.0204805	
0.0230891	0.0514054	0.023857	
0.0303353	0.0527847	0.0284967	
0.0331301	0.0535231	0.0309094	
0.0348968	0.0552255	0.0323571	
0.0307934	0.060523	0.0293985	
0.0297428	0.0600579	0.0286252	
0.0227353	0.0617304	0.0240547	
0.019471	0.0585979	0.0207655	
0.0124667	0.0467632	0.0146225	
0.00866162	0.0419826	0.011223	
0.00337049	0.0356896	0.00663918	
-0.00476645	0.0294571	0.000132794	
-0.00718174	0.0303049	-0.00234381	
-0.0109751	0.0215489	-0.00624118	
-0.0108073	0.0149896	-0.00659524	
-0.0139802	0.0108488	-0.00937397	
-0.0108319	0.0110482	-0.0081408	
-0.00815678	0.00668492	-0.00693509	
-0.00451995	0.00789182	-0.00520216	
0.000728659	0.00409062	-0.00168903	
0.00310579	0.00385782	-0.00100805	
0.00524597	0.0102384	-0.000476625	
0.000775859	0.00142154	-0.00388867	
-0.00232377	-0.00822588	-0.00644151	
-0.00827053	-0.0161315	-0.0107224	
-0.0127083	-0.0220737	-0.0146066	
-0.00918167	-0.0279925	-0.0164351	
-0.0157002	-0.0254323	-0.0171369	
-0.0154558	-0.0210846	-0.0172873	
-0.0193032	-0.020689	-0.0198604	
-0.0204664	-0.0155045	-0.0208432	
