0.365194	-0.0702063	0.659013	
0.365148	-0.0702858	0.659029	
0.365233	-0.0703406	0.659066	
0.365372	-0.0706037	0.65874	
0.36537	-0.0705964	0.658742	
0.365368	-0.070589	0.658744	
0.365366	-0.0705809	0.658746	
0.365364	-0.0705735	0.658748	
0.365362	-0.0705661	0.65875	
0.36536	-0.0705588	0.658752	
0.365358	-0.0705514	0.658754	
0.365356	-0.070544	0.658755	
0.365354	-0.0705366	0.658757	
0.365352	-0.0705292	0.658759	
0.36535	-0.0705219	0.658761	
0.365348	-0.0705145	0.658763	
0.365346	-0.0705071	0.658765	
0.365344	-0.0704997	0.658767	
0.365341	-0.0704924	0.658769	
0.365339	-0.070485	0.658771	
0.365337	-0.0704776	0.658773	
0.365335	-0.0704702	0.658775	
0.365333	-0.0704621	0.658777	
0.365331	-0.0704547	0.658779	
0.365329	-0.0704473	0.65878	
0.365327	-0.07044	0.658782	
0.365325	-0.0704326	0.658784	
0.365323	-0.0704252	0.658786	
0.365321	-0.0704178	0.658788	
0.365319	-0.0704104	0.65879	
0.365317	-0.070403	0.658792	
0.365315	-0.0703957	0.658794	
0.365313	-0.0703883	0.658796	
0.365311	-0.0703809	0.658798	
0.365309	-0.0703735	0.6588	
0.365307	-0.0703661	0.658801	
0.365305	-0.070358	0.658804	
0.365303	-0.0703506	0.658805	
0.365301	-0.0703432	0.658807	
0.365299	-0.0703358	0.658809	
0.365297	-0.0703284	0.658811	
0.365295	-0.070321	0.658813	
0.365293	-0.0703137	0.658815	
0.365291	-0.0703063	0.658817	
0.365289	-0.0702989	0.658819	
0.365287	-0.0702915	0.658821	
0.365285	-0.0702841	0.658823	
0.365283	-0.0702767	0.658824	
0.365281	-0.0702693	0.658826	
0.365279	-0.0702619	0.658828	
0.365277	-0.0702538	0.65883	
0.365275	-0.0702464	0.658832	
0.365273	-0.070239	0.658834	
0.365271	-0.0702316	0.658836	
0.365269	-0.0702242	0.658838	
0.365267	-0.0702168	0.65884	
0.365265	-0.0702094	0.658842	
0.365263	-0.070202	0.658844	
0.365261	-0.0701947	0.658845	
0.365259	-0.0701873	0.658847	
0.365257	-0.0701799	0.658849	
0.365255	-0.0701725	0.658851	
0.365253	-0.0701651	0.658853	
0.365251	-0.0701577	0.658855	
0.365249	-0.0701503	0.658857	
0.365247	-0.0701429	0.658859	
0.365245	-0.0701355	0.658861	
0.365243	-0.0701273	0.658863	
0.365241	-0.0701199	0.658864	
0.365239	-0.0701125	0.658866	
0.365237	-0.0701051	0.658868	
0.365235	-0.0700977	0.65887	
0.365233	-0.0700903	0.658872	
0.365231	-0.0700829	0.658874	
0.365211	-0.0703244	0.659073	
0.365229	-0.0703271	0.659063	
0.365246	-0.0703298	0.659053	
0.365263	-0.0703325	0.659043	
0.36528	-0.0703352	0.659033	
0.365298	-0.0703379	0.659023	
0.365315	-0.0703406	0.659014	
0.365332	-0.0703433	0.659004	
0.365349	-0.0703461	0.658994	
0.365368	-0.0703491	0.658983	
0.365386	-0.0703518	0.658973	
0.365403	-0.0703545	0.658963	
0.36542	-0.0703572	0.658953	
0.365437	-0.07036	0.658944	
0.365455	-0.0703627	0.658934	
0.365472	-0.0703655	0.658924	
0.365489	-0.0703682	0.658914	
0.365507	-0.0703709	0.658904	
0.365524	-0.0703737	0.658894	
0.365541	-0.0703764	0.658884	
0.365558	-0.0703792	0.658874	
0.365576	-0.0703819	0.658865	
0.365593	-0.0703847	0.658855	
0.36561	-0.0703875	0.658845	
0.365627	-0.0703902	0.658835	
0.365645	-0.070393	0.658825	
0.365662	-0.0703957	0.658815	
0.365679	-0.0703985	0.658805	
0.365696	-0.0704013	0.658795	
0.365715	-0.0704043	0.658785	
0.365733	-0.0704071	0.658775	
0.36575	-0.0704099	0.658765	
0.365767	-0.0704127	0.658755	
0.365784	-0.0704155	0.658745	
0.365802	-0.0704182	0.658735	
0.365819	-0.070421	0.658725	
0.365836	-0.0704238	0.658715	
0.365853	-0.0704266	0.658706	
0.365871	-0.0704294	0.658696	
0.365888	-0.0704322	0.658686	
0.365905	-0.070435	0.658676	
-0.142769	-0.122575	0.678454	
-0.171527	-0.124791	0.670159	
-0.186159	-0.12569	0.66858	
-0.20009	-0.127419	0.66877	
-0.216355	-0.128895	0.668971	
-0.232569	-0.129513	0.669933	
-0.247378	-0.130313	0.670531	
-0.260947	-0.131768	0.671421	
-0.272564	-0.132654	0.67256	
-0.287177	-0.133124	0.674011	
-0.301474	-0.133611	0.675471	
-0.315442	-0.134518	0.678156	
-0.330441	-0.134397	0.680508	
-0.344765	-0.133489	0.682319	
-0.358103	-0.132803	0.683231	
-0.370609	-0.131217	0.683251	
-0.3842	-0.129597	0.682368	
-0.395651	-0.12819	0.681463	
-0.409195	-0.125909	0.680075	
-0.421854	-0.124813	0.678671	
-0.432648	-0.122738	0.677068	
-0.440329	-0.120718	0.675382	
-0.442838	-0.119118	0.673223	
-0.443813	-0.116965	0.671758	
-0.448603	-0.116142	0.670511	
-0.454171	-0.11563	0.668803	
-0.457326	-0.115091	0.667843	
-0.459172	-0.114162	0.666458	
-0.460017	-0.113348	0.665027	
-0.460562	-0.112829	0.664453	
-0.461355	-0.112435	0.663999	
-0.461004	-0.112013	0.66399	
-0.46087	-0.111754	0.663917	
-0.459529	-0.111695	0.663498	
-0.458639	-0.111634	0.662881	
-0.45885	-0.112546	0.662166	
-0.459433	-0.11251	0.662183	
-0.461383	-0.113289	0.66187	
-0.461963	-0.114153	0.66214	
-0.462574	-0.114924	0.661826	
-0.461978	-0.115436	0.661685	
-0.461125	-0.115403	0.661481	
-0.460765	-0.116368	0.661172	
-0.460374	-0.116948	0.660947	
-0.46162	-0.11689	0.66043	
-0.461842	-0.117034	0.660921	
-0.462988	-0.117406	0.660364	
-0.462913	-0.117484	0.660538	
-0.462363	-0.117479	0.660959	
-0.462267	-0.117983	0.661557	
-0.462752	-0.117673	0.6617	
-0.462737	-0.1181	0.662222	
-0.461996	-0.117463	0.66278	
-0.462031	-0.118161	0.662507	
-0.461621	-0.118134	0.662598	
-0.46163	-0.117757	0.662594	
-0.461968	-0.118153	0.662695	
-0.462613	-0.11794	0.662567	
-0.462202	-0.117979	0.662551	
-0.461722	-0.117677	0.662797	
-0.461548	-0.117772	0.662574	
-0.461453	-0.118157	0.662957	
-0.461253	-0.117411	0.663102	
-0.460727	-0.11752	0.663326	
-0.460317	-0.117611	0.663746	
-0.460152	-0.117701	0.663755	
-0.459338	-0.117606	0.664238	
-0.45955	-0.116869	0.66415	
-0.459249	-0.11673	0.664281	
-0.458967	-0.116413	0.664378	
-0.459131	-0.11693	0.66449	
-0.459614	-0.1171	0.664129	
-0.459008	-0.116911	0.664397	
-0.459039	-0.116928	0.66444	
-0.459121	-0.116976	0.664311	
-0.459161	-0.116973	0.664232	
-0.458539	-0.11673	0.664429	
-0.458704	-0.116272	0.664213	
-0.458429	-0.116679	0.664386	
-0.458095	-0.115981	0.66444	
-0.45814	-0.115488	0.664436	
-0.458229	-0.115828	0.664447	
-0.457947	-0.115159	0.664604	
-0.45716	-0.115648	0.664733	
-0.457229	-0.115234	0.66476	
-0.457248	-0.114773	0.664486	
-0.456438	-0.114809	0.664895	
-0.456471	-0.11441	0.665199	
-0.456097	-0.114057	0.665429	
-0.456442	-0.114116	0.665163	
-0.455836	-0.114378	0.665573	
-0.455602	-0.113621	0.665441	
-0.455585	-0.112815	0.665588	
-0.455538	-0.113036	0.665761	
-0.455282	-0.112388	0.665739	
-0.455287	-0.112035	0.665966	
-0.4554	-0.11187	0.665544	
-0.455722	-0.111227	0.665662	
-0.454903	-0.110709	0.665803	
-0.455187	-0.110596	0.665922	
-0.455234	-0.109859	0.66593	
